0.167967 -0.17124 0
-1.25755 0.0542192 0
1.64814 0.0271647 0
-0.12418 0.0386274 0
2.45872 -0.0390702 0
0.952473 -0.0638466 0
-0.141656 0.124759 0
-0.917215 -0.0095962 0
-1.82898 0.00211398 0
0.400217 0.0550167 0
-0.159051 -0.0292489 0
-1.06651 0.0240449 0
-0.665829 -0.0508319 0
1.07083 -0.0251639 0
-1.0858 0.0290967 0
1.08545 -0.146401 0
0.306946 0.00490968 0
1.43376 0.165152 0
0.0714904 -0.0301516 0
-0.112351 -0.0124615 0
-0.387636 -0.0546413 0
1.03268 -0.0478453 0
1.0655 -0.1797 0
1.09051 0.0197984 0
1.25233 -0.0166652 0
-0.904874 -0.0285024 0
-0.673751 -0.0380981 0
-0.151472 0.101248 0
-0.193894 -0.0547579 0
0.0309521 -0.114216 0
0.10308 -0.0147766 0
-0.432109 0.0818814 0
-0.0305889 -0.0151277 0
-0.305956 -0.048416 0
1.10477 0.116388 0
-0.305591 0.00278014 0
-0.392697 0.0367969 0
-0.932004 -0.0736263 0
-0.261512 -0.040426 0
1.27325 -0.0216506 0
-0.865973 -0.0898593 0
1.50524 -0.00235703 0
0.346091 -0.172651 0
-0.921096 0.0357974 0
-0.691403 0.18997 0
-0.854641 0.0445241 0
-0.542499 0.00246368 0
-1.01885 0.00909281 0
-0.552504 -0.0363637 0
0.207983 0.18615 0
0.0212 -0.041352 0
-2.80914 0.0107224 0
0.881683 0.0994958 0
-0.80749 -0.0223286 0
-1.44406 0.0200022 0
-0.784457 0.0872651 0
0.0869886 0.0306931 0
0.531923 -0.206778 0
-1.0943 -0.0888868 0
-0.364506 0.00943193 0
1.01086 -0.0922487 0
-0.390231 -0.132414 0
0.37246 0.12206 0
-0.0319899 -0.0736279 0
-1.43085 0.11297 0
-0.860015 0.0681519 0
-0.30206 0.0336165 0
0.665143 0.0236585 0
3.54818 -0.0676808 0
-0.131674 -0.0107208 0
-1.70593 -0.160007 0
0.150556 -0.04009 0
-1.77125 0.0186355 0
-0.722924 0.0229963 0
0.0133086 0.0298761 0
-0.458534 -0.1002 0
0.170191 -0.127649 0
0.478286 0.044084 0
-1.99802 -0.0571847 0
0.25125 -0.0386682 0
0.721892 -0.0420686 0
-0.0919154 0.108059 0
-0.364527 0.123471 0
-0.456006 0.00646192 0
1.35238 0.0476003 0
-1.14432 0.102423 0
-0.761589 0.124706 0
0.407591 -0.0240735 0
0.64322 0.1218 0
1.15755 0.127679 0
